value:integer
[343, 701, 935, 1124, 1334, 1415, 1602, 1716, 1855, 1979]
[480, 675, 937, 1182, 1394, 1477, 1637, 1748, 1823, 1913]
[371, 870, 952, 1118, 1312, 1467, 1633, 1717, 1837, 1991]
[122, 750, 937, 1097, 1373, 1415, 1569, 1762, 1896, 1906]
[295, 856, 1044, 1154, 1275, 1428, 1638, 1769, 1820, 1907]
[616, 722, 1052, 1172, 1332, 1481, 1662, 1778, 1875, 1983]
[480, 871, 906, 1127, 1276, 1421, 1650, 1724, 1818, 1958]
[467, 693, 1041, 1179, 1308, 1476, 1562, 1746, 1887, 1919]
[607, 796, 1086, 1148, 1275, 1545, 1598, 1749, 1881, 1910]
[548, 850, 1083, 1133, 1371, 1501, 1606, 1751, 1818, 1987]
[285, 732, 1080, 1228, 1320, 1422, 1597, 1758, 1889, 1935]
[413, 810, 1059, 1181, 1350, 1502, 1596, 1754, 1797, 1901]
[480, 874, 957, 1117, 1396, 1427, 1628, 1755, 1843, 1926]
[429, 722, 968, 1202, 1408, 1502, 1661, 1780, 1838, 1969]
[214, 759, 1024, 1252, 1303, 1483, 1673, 1729, 1811, 1937]
[436, 661, 934, 1251, 1373, 1513, 1588, 1698, 1864, 1945]
[321, 803, 977, 1204, 1295, 1443, 1653, 1719, 1896, 1995]
[442, 811, 975, 1183, 1400, 1458, 1584, 1741, 1798, 1978]
[430, 662, 948, 1204, 1292, 1458, 1568, 1775, 1842, 1987]
[228, 838, 1010, 1175, 1319, 1448, 1624, 1693, 1801, 1919]
[45, 643, 1023, 1194, 1314, 1449, 1667, 1694, 1851, 1938]
[543, 847, 994, 1171, 1348, 1468, 1567, 1695, 1846, 1953]
[412, 879, 1059, 1143, 1412, 1424, 1565, 1748, 1798, 1999]
[498, 882, 897, 1152, 1382, 1546, 1613, 1706, 1868, 1977]
[600, 758, 986, 1206, 1313, 1470, 1664, 1694, 1871, 1957]
[514, 886, 1022, 1160, 1338, 1415, 1556, 1693, 1840, 1913]
[344, 660, 1085, 1179, 1386, 1462, 1572, 1690, 1892, 1974]
[527, 736, 931, 1096, 1337, 1536, 1561, 1703, 1864, 1954]
[117, 709, 907, 1105, 1298, 1463, 1582, 1724, 1805, 1928]
[137, 857, 918, 1120, 1381, 1491, 1672, 1707, 1852, 1899]
[253, 847, 921, 1241, 1364, 1533, 1568, 1741, 1797, 1901]
[624, 718, 1004, 1099, 1297, 1483, 1613, 1679, 1880, 1912]
[628, 884, 1051, 1196, 1319, 1532, 1622, 1709, 1800, 1971]
[253, 664, 946, 1158, 1311, 1490, 1668, 1760, 1869, 1935]
[593, 715, 1017, 1166, 1414, 1508, 1637, 1780, 1852, 1916]
[357, 809, 1033, 1116, 1289, 1500, 1595, 1727, 1849, 1970]
[592, 767, 950, 1130, 1398, 1459, 1601, 1788, 1868, 1917]
[587, 699, 912, 1255, 1408, 1422, 1579, 1731, 1846, 1974]
[109, 821, 1030, 1174, 1320, 1453, 1665, 1699, 1792, 1955]
[341, 891, 1040, 1257, 1309, 1522, 1566, 1733, 1898, 1927]
[156, 743, 1005, 1158, 1360, 1538, 1614, 1676, 1844, 1976]
[380, 834, 1077, 1210, 1367, 1493, 1630, 1704, 1841, 1928]
[441, 815, 975, 1107, 1389, 1424, 1600, 1745, 1844, 1926]
[616, 694, 952, 1150, 1410, 1522, 1586, 1736, 1830, 1978]
[612, 875, 935, 1188, 1286, 1482, 1582, 1783, 1833, 1962]
[422, 798, 1066, 1174, 1378, 1481, 1614, 1789, 1858, 1954]
[611, 741, 1089, 1191, 1306, 1451, 1588, 1693, 1795, 1947]
[423, 659, 996, 1183, 1314, 1427, 1634, 1785, 1886, 1937]
[83, 776, 1035, 1252, 1347, 1479, 1596, 1674, 1858, 1949]
[473, 747, 942, 1121, 1288, 1463, 1625, 1722, 1859, 1942]
[279, 650, 1046, 1162, 1376, 1471, 1597, 1690, 1861, 1972]
[360, 780, 1006, 1208, 1325, 1497, 1653, 1715, 1839, 1921]
[390, 777, 1046, 1190, 1367, 1453, 1632, 1752, 1884, 1938]
[501, 699, 1047, 1252, 1339, 1544, 1566, 1716, 1895, 1978]
[442, 686, 996, 1117, 1389, 1542, 1617, 1675, 1876, 1916]
[388, 746, 1045, 1227, 1360, 1526, 1578, 1719, 1897, 1951]
[397, 841, 990, 1151, 1275, 1544, 1615, 1766, 1832, 1931]
[393, 685, 1048, 1184, 1387, 1437, 1642, 1765, 1836, 1950]
[227, 854, 980, 1114, 1390, 1516, 1551, 1702, 1809, 1929]
[594, 876, 1008, 1224, 1321, 1521, 1594, 1742, 1888, 1959]
[378, 646, 988, 1239, 1414, 1422, 1634, 1685, 1796, 1969]
[219, 779, 949, 1209, 1268, 1478, 1664, 1748, 1836, 1970]
[631, 783, 971, 1178, 1414, 1467, 1655, 1737, 1890, 1961]
[457, 729, 900, 1230, 1409, 1430, 1565, 1729, 1891, 1972]
[296, 835, 948, 1158, 1341, 1500, 1639, 1745, 1801, 1960]
[534, 822, 989, 1226, 1413, 1525, 1663, 1768, 1823, 1928]
[172, 752, 1011, 1235, 1395, 1482, 1598, 1687, 1847, 1975]
[104, 655, 1080, 1210, 1337, 1526, 1631, 1733, 1894, 1960]
[316, 830, 987, 1252, 1368, 1449, 1644, 1675, 1874, 1928]
[567, 661, 1073, 1246, 1377, 1432, 1671, 1747, 1885, 1945]
[563, 857, 919, 1171, 1363, 1428, 1598, 1744, 1848, 1914]
[406, 685, 1019, 1117, 1292, 1500, 1621, 1755, 1822, 1926]
[259, 786, 1067, 1114, 1337, 1439, 1602, 1771, 1791, 1915]
[306, 808, 1055, 1138, 1266, 1427, 1581, 1694, 1811, 1929]
[450, 854, 937, 1215, 1390, 1464, 1566, 1772, 1897, 1924]
[573, 798, 901, 1166, 1284, 1435, 1552, 1735, 1853, 1928]
[412, 700, 1025, 1099, 1366, 1455, 1630, 1782, 1861, 1956]
[514, 718, 996, 1102, 1372, 1505, 1627, 1743, 1809, 1924]
[500, 811, 903, 1180, 1388, 1436, 1663, 1679, 1817, 1940]
[198, 685, 933, 1099, 1380, 1424, 1585, 1767, 1833, 1971]
[630, 760, 1020, 1209, 1310, 1472, 1629, 1770, 1822, 1903]
[590, 686, 1017, 1113, 1288, 1485, 1659, 1721, 1812, 1964]
[563, 837, 992, 1191, 1403, 1504, 1644, 1705, 1863, 1961]
[209, 692, 1001, 1123, 1395, 1533, 1579, 1706, 1804, 1986]
[523, 824, 1096, 1244, 1278, 1525, 1653, 1680, 1893, 1923]
[418, 885, 964, 1217, 1394, 1542, 1639, 1727, 1894, 1921]
[179, 817, 1045, 1260, 1394, 1420, 1597, 1749, 1818, 1971]
[527, 870, 1076, 1132, 1380, 1478, 1552, 1674, 1862, 1899]
[412, 844, 905, 1221, 1282, 1459, 1584, 1679, 1823, 1942]
[520, 888, 993, 1162, 1385, 1549, 1666, 1734, 1846, 1935]
[424, 638, 962, 1223, 1307, 1437, 1632, 1698, 1826, 1928]
[508, 774, 959, 1209, 1324, 1462, 1563, 1763, 1850, 1902]
[385, 877, 1011, 1125, 1298, 1515, 1593, 1760, 1808, 1962]
[408, 675, 1050, 1170, 1371, 1471, 1600, 1676, 1888, 1983]
[579, 640, 960, 1195, 1306, 1524, 1601, 1756, 1816, 1901]
[260, 825, 933, 1198, 1300, 1486, 1553, 1774, 1833, 1975]
[424, 685, 1056, 1231, 1277, 1438, 1633, 1713, 1894, 1977]
[610, 873, 1048, 1208, 1385, 1499, 1596, 1694, 1796, 1963]
[346, 726, 958, 1173, 1283, 1510, 1640, 1733, 1799, 1989]
[626, 742, 1018, 1113, 1309, 1440, 1660, 1736, 1895, 1921]
[234, 742, 917, 1225, 1281, 1454, 1630, 1709, 1833, 1960]
[293, 799, 1045, 1111, 1307, 1506, 1552, 1681, 1842, 1898]
[528, 793, 1055, 1215, 1389, 1451, 1619, 1766, 1846, 1968]
[487, 867, 978, 1265, 1292, 1418, 1623, 1779, 1850, 1941]
[11, 730, 899, 1127, 1284, 1497, 1643, 1787, 1820, 1957]
[492, 665, 961, 1111, 1319, 1549, 1615, 1759, 1842, 1991]
[317, 855, 1053, 1126, 1402, 1435, 1570, 1778, 1858, 1951]
[536, 810, 959, 1225, 1266, 1420, 1631, 1717, 1843, 1923]
[466, 799, 896, 1143, 1356, 1437, 1577, 1761, 1830, 1925]
[245, 833, 912, 1173, 1265, 1460, 1550, 1740, 1882, 1901]
[186, 778, 1015, 1105, 1369, 1502, 1628, 1683, 1799, 1914]
[549, 756, 910, 1144, 1315, 1433, 1618, 1728, 1821, 1914]
[389, 633, 1061, 1262, 1271, 1493, 1672, 1683, 1869, 1941]
[441, 756, 1054, 1177, 1320, 1504, 1648, 1699, 1852, 1979]
[629, 828, 972, 1144, 1272, 1491, 1561, 1693, 1834, 1973]
[386, 755, 1073, 1224, 1291, 1539, 1615, 1754, 1856, 1985]
[169, 639, 974, 1263, 1284, 1464, 1614, 1711, 1809, 1900]
[68, 704, 1030, 1200, 1400, 1543, 1577, 1674, 1889, 1947]
[535, 804, 1001, 1236, 1380, 1529, 1601, 1783, 1849, 1965]
[423, 853, 901, 1114, 1266, 1496, 1641, 1677, 1864, 1957]
[611, 855, 1035, 1174, 1354, 1519, 1608, 1744, 1848, 1918]
[371, 667, 911, 1249, 1313, 1529, 1647, 1697, 1871, 1947]
[609, 717, 907, 1179, 1374, 1530, 1565, 1758, 1854, 1951]
[387, 734, 1064, 1249, 1364, 1507, 1598, 1725, 1832, 1898]
[252, 787, 1061, 1249, 1301, 1489, 1660, 1730, 1811, 1953]
[620, 812, 1058, 1190, 1266, 1441, 1638, 1705, 1890, 1945]
[623, 828, 1010, 1180, 1266, 1419, 1644, 1687, 1884, 1965]
[360, 663, 919, 1194, 1328, 1502, 1582, 1734, 1834, 1948]
[586, 666, 1047, 1160, 1278, 1476, 1611, 1749, 1883, 1990]
[365, 725, 925, 1172, 1331, 1456, 1582, 1774, 1850, 1950]
[499, 807, 1042, 1217, 1318, 1437, 1582, 1772, 1846, 2000]
[393, 712, 896, 1131, 1306, 1428, 1557, 1788, 1798, 1982]
[329, 666, 1025, 1111, 1271, 1436, 1580, 1678, 1892, 1998]
[499, 770, 1091, 1133, 1396, 1451, 1633, 1751, 1849, 1913]
[436, 871, 973, 1123, 1362, 1460, 1603, 1717, 1859, 1900]
[379, 823, 1042, 1132, 1364, 1416, 1645, 1752, 1804, 1934]
[502, 792, 927, 1190, 1369, 1480, 1649, 1780, 1872, 1972]
[606, 813, 946, 1105, 1391, 1460, 1620, 1777, 1799, 1972]
[241, 706, 1011, 1198, 1274, 1421, 1637, 1717, 1896, 1922]
[394, 838, 976, 1163, 1310, 1514, 1592, 1701, 1884, 1906]
[430, 851, 1012, 1225, 1342, 1464, 1659, 1734, 1800, 1966]
[499, 761, 1023, 1108, 1290, 1451, 1644, 1720, 1836, 1966]
[596, 887, 1058, 1222, 1330, 1446, 1582, 1730, 1812, 1963]
[512, 723, 1071, 1223, 1372, 1465, 1608, 1761, 1867, 1976]
[343, 728, 937, 1111, 1358, 1431, 1655, 1721, 1844, 1966]
[153, 894, 920, 1200, 1388, 1543, 1555, 1753, 1861, 1930]
[603, 716, 954, 1098, 1276, 1504, 1629, 1739, 1794, 1993]
[516, 702, 907, 1098, 1349, 1504, 1551, 1744, 1819, 1962]
[171, 801, 961, 1209, 1401, 1516, 1589, 1703, 1838, 1907]
[424, 730, 961, 1222, 1413, 1501, 1605, 1686, 1800, 1992]
[596, 732, 1090, 1264, 1306, 1502, 1557, 1777, 1808, 1953]
[442, 838, 959, 1158, 1345, 1460, 1638, 1770, 1876, 1965]
[562, 860, 1059, 1135, 1303, 1435, 1634, 1773, 1859, 1959]
[485, 667, 1045, 1098, 1397, 1431, 1655, 1693, 1882, 1995]
[312, 799, 1091, 1157, 1366, 1445, 1639, 1700, 1894, 1937]
[204, 739, 912, 1155, 1324, 1519, 1657, 1769, 1843, 1995]
[586, 888, 980, 1158, 1321, 1460, 1647, 1732, 1810, 1924]
[575, 721, 1063, 1185, 1386, 1463, 1646, 1715, 1826, 1916]
[56, 835, 1025, 1109, 1270, 1425, 1648, 1737, 1850, 1985]
[375, 690, 1019, 1182, 1379, 1521, 1614, 1687, 1851, 1969]
[202, 876, 1073, 1180, 1279, 1517, 1595, 1690, 1871, 1997]
[550, 813, 955, 1135, 1354, 1539, 1662, 1729, 1886, 1939]
[499, 748, 1037, 1179, 1283, 1507, 1640, 1692, 1883, 1940]
[474, 863, 954, 1223, 1385, 1457, 1611, 1741, 1875, 1911]
[305, 789, 950, 1238, 1414, 1491, 1668, 1682, 1831, 1965]
[440, 655, 1078, 1255, 1361, 1442, 1600, 1752, 1863, 1910]
[386, 864, 1093, 1121, 1359, 1486, 1579, 1776, 1830, 1991]
[520, 723, 953, 1190, 1272, 1475, 1652, 1717, 1813, 1974]
[219, 714, 897, 1156, 1400, 1427, 1637, 1785, 1824, 1903]
[391, 788, 993, 1252, 1398, 1498, 1636, 1788, 1822, 1942]
[551, 704, 928, 1260, 1403, 1420, 1566, 1782, 1870, 1941]
[562, 731, 996, 1157, 1354, 1481, 1627, 1696, 1892, 1989]
[277, 737, 918, 1189, 1271, 1430, 1621, 1742, 1867, 1990]
[123, 866, 1079, 1124, 1321, 1485, 1575, 1684, 1888, 1945]
[471, 676, 937, 1140, 1317, 1509, 1660, 1751, 1811, 1961]
[450, 819, 1012, 1256, 1395, 1499, 1551, 1727, 1852, 1907]
[248, 645, 1034, 1151, 1281, 1528, 1574, 1783, 1803, 1927]
[276, 860, 1046, 1128, 1270, 1425, 1621, 1739, 1802, 1943]
[259, 767, 968, 1166, 1340, 1469, 1668, 1717, 1795, 1937]
[74, 661, 901, 1138, 1407, 1437, 1585, 1693, 1834, 1917]
[421, 675, 995, 1100, 1386, 1496, 1590, 1715, 1852, 1971]
[409, 874, 1091, 1124, 1312, 1537, 1559, 1781, 1826, 1972]
[485, 774, 990, 1171, 1311, 1508, 1597, 1752, 1800, 1974]
[433, 832, 986, 1124, 1391, 1533, 1630, 1782, 1829, 1938]
[482, 786, 956, 1241, 1318, 1492, 1564, 1760, 1843, 1923]
[294, 794, 925, 1261, 1406, 1502, 1578, 1719, 1793, 1931]
[598, 727, 964, 1132, 1320, 1448, 1589, 1703, 1865, 1932]
[631, 712, 1001, 1263, 1399, 1545, 1565, 1727, 1845, 1946]
[93, 678, 1002, 1175, 1394, 1508, 1673, 1775, 1853, 1902]
[342, 761, 1030, 1118, 1409, 1436, 1599, 1748, 1817, 1957]
[589, 677, 996, 1264, 1288, 1471, 1576, 1725, 1838, 1946]
[568, 647, 899, 1206, 1302, 1418, 1566, 1695, 1863, 1987]
[609, 866, 1019, 1177, 1302, 1478, 1567, 1736, 1825, 1939]
[469, 872, 1080, 1250, 1305, 1531, 1598, 1783, 1804, 1903]
[266, 883, 1088, 1215, 1266, 1528, 1667, 1749, 1820, 1899]
[409, 890, 946, 1167, 1414, 1509, 1617, 1729, 1818, 1904]
[503, 836, 1070, 1146, 1277, 1453, 1635, 1692, 1846, 1991]
[373, 693, 952, 1126, 1394, 1506, 1572, 1697, 1850, 1955]
[131, 803, 982, 1135, 1331, 1421, 1577, 1678, 1804, 1950]
[218, 865, 1046, 1231, 1394, 1486, 1601, 1675, 1857, 1999]
[345, 879, 1031, 1105, 1382, 1428, 1556, 1681, 1832, 1995]
[221, 703, 922, 1223, 1311, 1535, 1575, 1757, 1882, 1989]
[618, 788, 977, 1228, 1347, 1479, 1671, 1692, 1808, 1953]
[467, 878, 1031, 1228, 1309, 1547, 1604, 1684, 1821, 1916]
[447, 666, 902, 1166, 1410, 1530, 1645, 1720, 1808, 1919]
[326, 804, 948, 1138, 1380, 1532, 1640, 1786, 1838, 2000]
[570, 786, 922, 1254, 1409, 1447, 1623, 1727, 1881, 1930]
[359, 763, 1050, 1126, 1345, 1460, 1584, 1789, 1797, 1999]
[621, 869, 997, 1227, 1282, 1440, 1633, 1697, 1793, 1965]
[546, 843, 1062, 1116, 1299, 1529, 1632, 1731, 1856, 1947]
[595, 845, 979, 1209, 1375, 1450, 1653, 1719, 1888, 1922]
[483, 810, 940, 1191, 1315, 1471, 1560, 1719, 1817, 1913]
[562, 737, 936, 1184, 1403, 1482, 1591, 1789, 1858, 1931]
[307, 883, 1051, 1148, 1297, 1466, 1657, 1745, 1855, 1932]
[589, 794, 977, 1231, 1282, 1462, 1570, 1722, 1810, 1920]
[232, 743, 926, 1104, 1338, 1429, 1573, 1704, 1871, 1928]
[376, 875, 1037, 1127, 1328, 1492, 1638, 1693, 1834, 1991]
[581, 828, 1038, 1145, 1402, 1456, 1570, 1720, 1797, 1938]
[542, 832, 924, 1182, 1343, 1464, 1647, 1681, 1829, 1909]
[528, 727, 951, 1200, 1333, 1424, 1671, 1711, 1890, 1904]
[421, 700, 1029, 1238, 1373, 1455, 1656, 1705, 1791, 1926]
[479, 825, 1002, 1139, 1407, 1469, 1644, 1707, 1816, 1905]
[415, 720, 1065, 1185, 1309, 1512, 1629, 1771, 1792, 2000]
[582, 844, 1031, 1115, 1401, 1447, 1569, 1729, 1848, 1952]
[484, 711, 1088, 1262, 1404, 1455, 1569, 1770, 1806, 1898]
[254, 637, 1075, 1180, 1373, 1443, 1569, 1767, 1834, 1988]
[621, 834, 936, 1114, 1278, 1515, 1566, 1707, 1844, 1947]
[138, 733, 1080, 1237, 1277, 1460, 1585, 1685, 1891, 1998]
[274, 760, 900, 1246, 1390, 1517, 1622, 1781, 1822, 1914]
[245, 676, 937, 1100, 1335, 1472, 1585, 1763, 1803, 1935]
[289, 789, 1059, 1173, 1291, 1510, 1667, 1775, 1827, 1956]
[596, 799, 975, 1254, 1314, 1483, 1561, 1753, 1883, 1925]
[167, 782, 997, 1250, 1316, 1538, 1637, 1746, 1888, 1993]
[77, 658, 931, 1235, 1312, 1459, 1594, 1787, 1829, 1981]
[165, 687, 1027, 1188, 1336, 1481, 1669, 1686, 1874, 1998]
[445, 745, 969, 1132, 1334, 1541, 1622, 1755, 1856, 1929]
[387, 706, 1036, 1139, 1383, 1444, 1559, 1758, 1864, 1939]
[507, 661, 960, 1199, 1354, 1477, 1606, 1783, 1814, 1976]
[254, 819, 905, 1216, 1333, 1483, 1562, 1754, 1863, 1987]
[171, 738, 1083, 1235, 1335, 1472, 1602, 1746, 1876, 1907]
[290, 692, 917, 1157, 1342, 1442, 1662, 1726, 1884, 1970]
[483, 666, 989, 1253, 1414, 1481, 1591, 1785, 1805, 1975]
[169, 829, 1048, 1163, 1350, 1425, 1563, 1760, 1896, 1993]
[277, 886, 901, 1134, 1337, 1480, 1621, 1739, 1857, 1956]
[363, 816, 1087, 1223, 1388, 1474, 1589, 1756, 1795, 1929]
[473, 650, 944, 1181, 1342, 1505, 1604, 1768, 1848, 1904]
[190, 880, 970, 1144, 1281, 1504, 1600, 1756, 1882, 1953]
[307, 788, 1072, 1185, 1398, 1539, 1565, 1680, 1852, 1968]
[174, 717, 1089, 1221, 1301, 1528, 1601, 1722, 1818, 1945]
[478, 793, 900, 1210, 1391, 1466, 1573, 1675, 1810, 1994]
[539, 787, 997, 1192, 1366, 1458, 1601, 1679, 1846, 1905]
[383, 853, 1013, 1137, 1304, 1439, 1625, 1733, 1893, 1980]
[472, 749, 944, 1126, 1279, 1473, 1571, 1781, 1854, 1968]
[605, 833, 980, 1132, 1392, 1481, 1615, 1765, 1813, 1915]
[525, 773, 1093, 1135, 1325, 1481, 1604, 1783, 1887, 1982]
[277, 704, 1035, 1150, 1308, 1459, 1673, 1683, 1883, 1922]
[196, 747, 914, 1265, 1413, 1488, 1611, 1711, 1818, 1936]
[452, 654, 983, 1152, 1395, 1460, 1592, 1742, 1895, 1976]
[312, 710, 932, 1202, 1364, 1422, 1648, 1730, 1891, 1992]
[513, 713, 1050, 1259, 1373, 1528, 1583, 1748, 1822, 1901]
[472, 787, 1080, 1265, 1303, 1436, 1635, 1688, 1818, 1902]
[462, 725, 1093, 1241, 1394, 1542, 1565, 1787, 1879, 1964]
[373, 692, 959, 1178, 1406, 1443, 1626, 1695, 1842, 1988]
[138, 878, 909, 1219, 1319, 1451, 1606, 1749, 1845, 1961]
[458, 817, 1071, 1179, 1399, 1500, 1615, 1741, 1814, 1970]
[421, 859, 1086, 1208, 1323, 1532, 1637, 1758, 1896, 1952]
[219, 862, 1014, 1186, 1387, 1453, 1673, 1733, 1883, 1919]
[606, 660, 1003, 1186, 1282, 1546, 1605, 1701, 1810, 1969]
[610, 661, 943, 1143, 1380, 1482, 1637, 1697, 1812, 1961]
[597, 885, 1033, 1131, 1307, 1544, 1605, 1730, 1853, 1931]
[625, 864, 1032, 1200, 1267, 1543, 1672, 1684, 1827, 1940]
[171, 722, 1048, 1141, 1337, 1434, 1661, 1689, 1883, 1920]
[336, 767, 1078, 1203, 1287, 1480, 1565, 1739, 1843, 1964]
[566, 647, 907, 1265, 1412, 1536, 1559, 1695, 1887, 1899]
[603, 789, 902, 1133, 1392, 1528, 1654, 1719, 1799, 1959]
[252, 883, 1061, 1222, 1337, 1495, 1564, 1680, 1793, 1960]
[159, 747, 1057, 1117, 1378, 1522, 1568, 1741, 1841, 1996]
[546, 712, 1032, 1171, 1321, 1506, 1648, 1696, 1832, 1932]
[512, 652, 965, 1181, 1276, 1507, 1668, 1776, 1878, 1955]
[290, 685, 899, 1211, 1411, 1512, 1582, 1781, 1898, 1987]
[50, 761, 1078, 1138, 1383, 1539, 1614, 1726, 1830, 1998]
[625, 692, 916, 1109, 1406, 1503, 1609, 1765, 1818, 1948]
[530, 660, 964, 1140, 1359, 1448, 1630, 1776, 1882, 1978]
[572, 710, 896, 1177, 1272, 1510, 1622, 1762, 1895, 1966]
[461, 867, 983, 1144, 1318, 1497, 1671, 1723, 1805, 1926]
[373, 733, 951, 1252, 1363, 1423, 1664, 1688, 1814, 1931]
[587, 771, 1058, 1102, 1304, 1454, 1625, 1678, 1838, 1913]
[192, 863, 1018, 1161, 1369, 1472, 1641, 1685, 1847, 1918]
[223, 878, 1003, 1232, 1314, 1502, 1651, 1727, 1795, 1928]
[294, 680, 985, 1179, 1406, 1532, 1590, 1713, 1866, 1984]
[270, 772, 977, 1148, 1409, 1501, 1562, 1743, 1810, 1919]
[425, 856, 1088, 1210, 1393, 1539, 1652, 1766, 1804, 1928]
[409, 819, 955, 1134, 1349, 1538, 1568, 1710, 1838, 1949]
[621, 863, 1050, 1240, 1308, 1425, 1626, 1698, 1804, 1991]
[244, 872, 1060, 1182, 1389, 1419, 1556, 1743, 1888, 1998]
[388, 648, 922, 1117, 1381, 1452, 1589, 1773, 1849, 1936]
[582, 661, 963, 1193, 1395, 1549, 1560, 1703, 1885, 1960]
[534, 829, 950, 1225, 1353, 1550, 1599, 1686, 1872, 1902]
[363, 749, 1036, 1153, 1383, 1510, 1626, 1677, 1793, 1995]
[445, 667, 971, 1156, 1285, 1523, 1632, 1719, 1860, 1985]
[561, 864, 1093, 1216, 1307, 1501, 1622, 1737, 1896, 1932]
[518, 766, 951, 1243, 1361, 1420, 1575, 1678, 1845, 1984]
[369, 762, 925, 1214, 1379, 1532, 1591, 1733, 1845, 1967]
[230, 872, 1015, 1188, 1412, 1470, 1655, 1695, 1862, 1989]
[44, 659, 944, 1131, 1369, 1486, 1603, 1760, 1861, 1918]
[498, 726, 1060, 1130, 1378, 1453, 1655, 1752, 1890, 1901]
[497, 777, 1058, 1119, 1376, 1528, 1656, 1680, 1842, 1958]
[586, 650, 1082, 1126, 1301, 1521, 1668, 1745, 1792, 1925]
[371, 727, 1058, 1249, 1266, 1537, 1601, 1782, 1871, 1956]
[604, 770, 921, 1230, 1361, 1537, 1569, 1750, 1856, 1962]
[339, 781, 1012, 1186, 1307, 1461, 1578, 1778, 1820, 1934]
[448, 840, 967, 1139, 1405, 1439, 1670, 1724, 1852, 1988]
[582, 889, 1015, 1190, 1401, 1485, 1592, 1726, 1856, 1938]
[437, 774, 934, 1254, 1337, 1506, 1656, 1782, 1872, 1899]
[453, 669, 976, 1234, 1266, 1543, 1585, 1676, 1829, 1985]
[600, 848, 1073, 1188, 1413, 1432, 1661, 1784, 1881, 1960]
[204, 744, 924, 1137, 1402, 1433, 1658, 1787, 1824, 1961]
[530, 801, 990, 1209, 1326, 1435, 1583, 1676, 1809, 1978]
[603, 859, 1032, 1222, 1294, 1428, 1657, 1759, 1824, 1990]
[420, 788, 1066, 1124, 1284, 1524, 1590, 1692, 1790, 1955]
[398, 688, 906, 1159, 1349, 1453, 1592, 1712, 1892, 1983]
[433, 715, 951, 1193, 1379, 1493, 1646, 1700, 1817, 1978]
[336, 829, 1034, 1227, 1300, 1417, 1651, 1732, 1879, 1922]
[631, 763, 1087, 1264, 1398, 1442, 1665, 1691, 1805, 1923]
[632, 670, 915, 1155, 1295, 1523, 1604, 1788, 1857, 1946]
[417, 880, 945, 1203, 1370, 1532, 1635, 1770, 1790, 1899]
[374, 694, 1041, 1223, 1410, 1431, 1615, 1774, 1801, 1924]
[538, 876, 1073, 1105, 1396, 1434, 1658, 1723, 1875, 1900]
[501, 777, 983, 1098, 1332, 1477, 1593, 1674, 1795, 1999]
[624, 821, 952, 1203, 1290, 1432, 1608, 1759, 1800, 1948]
[515, 652, 938, 1239, 1272, 1450, 1651, 1782, 1872, 1973]
[595, 894, 923, 1263, 1315, 1532, 1658, 1689, 1838, 1900]
[47, 785, 1009, 1258, 1292, 1513, 1622, 1719, 1807, 1965]
[185, 666, 897, 1220, 1342, 1471, 1619, 1701, 1792, 1994]
[31, 690, 1040, 1120, 1391, 1524, 1655, 1689, 1884, 1905]
[516, 879, 991, 1117, 1391, 1492, 1672, 1734, 1803, 1944]
[421, 751, 1032, 1246, 1413, 1490, 1561, 1749, 1820, 1940]
[151, 721, 910, 1254, 1406, 1443, 1650, 1765, 1893, 1984]
[270, 876, 977, 1137, 1397, 1546, 1669, 1705, 1806, 1915]
[626, 848, 897, 1229, 1405, 1446, 1555, 1784, 1866, 1910]
[495, 684, 904, 1247, 1377, 1545, 1627, 1781, 1880, 1921]
[395, 745, 1044, 1208, 1364, 1467, 1604, 1694, 1886, 1960]
[460, 757, 907, 1136, 1391, 1547, 1595, 1731, 1820, 1950]
[530, 637, 964, 1129, 1327, 1452, 1646, 1785, 1792, 1991]
[43, 680, 1031, 1195, 1398, 1506, 1556, 1745, 1842, 1921]
[451, 810, 992, 1161, 1365, 1549, 1602, 1750, 1819, 1984]
[562, 716, 977, 1249, 1407, 1425, 1617, 1781, 1821, 1955]
[373, 735, 1021, 1103, 1380, 1500, 1670, 1778, 1880, 1969]
[524, 814, 942, 1101, 1291, 1463, 1654, 1747, 1832, 1975]
[490, 701, 1019, 1135, 1322, 1490, 1588, 1758, 1889, 1935]
[377, 824, 905, 1193, 1346, 1451, 1592, 1730, 1871, 1914]
[248, 819, 954, 1216, 1320, 1474, 1592, 1770, 1809, 1956]
[623, 801, 1009, 1211, 1345, 1489, 1622, 1732, 1822, 1993]
[271, 776, 914, 1129, 1368, 1432, 1587, 1719, 1857, 1937]
[271, 640, 933, 1208, 1384, 1415, 1607, 1686, 1865, 1911]
[603, 748, 1005, 1101, 1366, 1513, 1556, 1757, 1893, 1980]
[254, 724, 1028, 1261, 1266, 1431, 1599, 1690, 1868, 1993]
[132, 773, 1038, 1234, 1406, 1546, 1671, 1716, 1848, 1937]
[304, 881, 1094, 1216, 1299, 1474, 1612, 1687, 1872, 1927]
[528, 695, 1088, 1126, 1384, 1482, 1654, 1706, 1813, 1941]
[395, 740, 1087, 1192, 1382, 1454, 1640, 1706, 1841, 1961]
[596, 822, 943, 1153, 1366, 1415, 1588, 1730, 1799, 1998]
[285, 775, 991, 1176, 1309, 1525, 1649, 1702, 1803, 1912]
